Fecha de Inscripción;Género;Distrito;Tramos de Edad;Nacionalidad;Código Objetivo Profesional 1;Objetivo Profesional 1;Código Objetivo Profesional 2;Objetivo Profesional 2;Código Objetivo Profesional 3;Objetivo Profesional 3
mar-17;Mujer;Centro;Mayor de 65 años;Española;5722;Cuidadores de niños en domicilios;9100;Empleados domésticos;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes
mar-17;Mujer;Chamartín;Entre 46 y 55 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5500;Cajeros y taquilleros (excepto bancos);9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
mar-17;Mujer;Moratalaz;Entre 26 y 35 años;Española;4441;Cajeros de bancos y afines;5220;Vendedores en tiendas y almacenes;9820;Reponedores
mar-17;Hombre;Retiro;Entre 36 y 45 años;Española;3522;Agentes de compras;4123;Empleados de logística y transporte de pasajeros y mercancías;2599;Profesionales del derecho no clasificados bajo otros epígrafes
mar-17;Mujer;Carabanchel;Entre 46 y 55 años;Extracomunitaria;9100;Empleados domésticos;5710;Trabajadores de los cuidados personales a domicilio;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
mar-17;Mujer;Ciudad Lineal;Entre 36 y 45 años;Española;4412;Recepcionistas (excepto de hoteles);4422;Recepcionistas de hoteles;4411;Empleados de información al usuario
mar-17;Mujer;Vicálvaro;Menor de 25 años;Española;3129;Otros técnicos de las ciencias físicas, químicas, medioambientales y de las ingenierías;5220;Vendedores en tiendas y almacenes;4412;Recepcionistas (excepto de hoteles)
mar-17;Mujer;Moratalaz;Entre 56 y 65 años;Española;4424;Teleoperadores;4423;Telefonistas;9310;Ayudantes de cocina
mar-17;Mujer;Centro;Menor de 25 años;Española;3713;Profesionales de apoyo al trabajo y a la educación social;3715;Animadores comunitarios;3724;Monitores de actividades recreativas y de entretenimiento
mar-17;Hombre;Carabanchel;Entre 26 y 35 años;Española;7191;Mantenedores de edificios;;;;
mar-17;Hombre;Moratalaz;Entre 26 y 35 años;Española;3713;Profesionales de apoyo al trabajo y a la educación social;2824;Profesionales del trabajo y la educación social;4412;Recepcionistas (excepto de hoteles)
mar-17;Mujer;San Blas;Entre 56 y 65 años;Española;5220;Vendedores en tiendas y almacenes;5220;Vendedores en tiendas y almacenes;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
mar-17;Mujer;San Blas;Entre 46 y 55 años;Española;3613;Asistentes de dirección y administrativos;4123;Empleados de logística y transporte de pasajeros y mercancías;5825;Guías de turismo
mar-17;Hombre;Hortaleza;Entre 46 y 55 años;Española;6120;Trabajadores cualificados en huertas, invernaderos, viveros y jardines;3326;Técnicos en prevención de riesgos laborales y salud ambiental;5220;Vendedores en tiendas y almacenes
mar-17;Mujer;Puente De Vallecas;Entre 26 y 35 años;Española;5500;Cajeros y taquilleros (excepto bancos);9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9443;Barrenderos y afines
mar-17;Mujer;Villaverde;Entre 56 y 65 años;Española;9100;Empleados domésticos;9221;Limpiadores en seco a mano y afines;8170;Operadores de máquinas de lavandería y tintorería
mar-17;Mujer;Villaverde;Entre 46 y 55 años;Española;5710;Trabajadores de los cuidados personales a domicilio;9100;Empleados domésticos;;
mar-17;Hombre;Salamanca;Entre 56 y 65 años;Española;7121;Albañiles;9602;Peones de la construcción de edificios;7121;Albañiles
mar-17;Hombre;Puente De Vallecas;Entre 56 y 65 años;Española;4123;Empleados de logística y transporte de pasajeros y mercancías;9811;Peones del transporte de mercancías y descargadores;;
mar-17;Hombre;Puente De Vallecas;Menor de 25 años;Española;7231;Pintores y empapeladores;9820;Reponedores;5220;Vendedores en tiendas y almacenes
mar-17;Hombre;Puente De Vallecas;Entre 26 y 35 años;Española;;;;;;
mar-17;Mujer;Otro Municipio;Entre 26 y 35 años;Española;2824;Profesionales del trabajo y la educación social;2824;Profesionales del trabajo y la educación social;3713;Profesionales de apoyo al trabajo y a la educación social
mar-17;Mujer;Chamberí;Entre 46 y 55 años;Española;9310;Ayudantes de cocina;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9310;Ayudantes de cocina
mar-17;Mujer;Arganzuela;Entre 56 y 65 años;Española;5612;Auxiliares de enfermería de atención primaria;4424;Teleoperadores;5611;Auxiliares de enfermería hospitalaria
mar-17;Mujer;San Blas;Entre 36 y 45 años;Extracomunitaria;5500;Cajeros y taquilleros (excepto bancos);5420;Operadores de telemarketing;4500;Empleados administrativos con tareas de atención al público no clasificados bajo otros epígrafes
mar-17;Mujer;Moratalaz;Entre 26 y 35 años;Española;5220;Vendedores en tiendas y almacenes;;;;
mar-17;Hombre;Retiro;Entre 46 y 55 años;Española;4221;Empleados de servicios de correos (excepto empleados de mostrador);5833;Conserjes de edificios;5500;Cajeros y taquilleros (excepto bancos)
mar-17;Hombre;Puente De Vallecas;Entre 26 y 35 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9820;Reponedores;8193;Operadores de máquinas de embalaje, embotellamiento y etiquetado
mar-17;Mujer;Puente De Vallecas;Entre 36 y 45 años;Española;9310;Ayudantes de cocina;5110;Cocineros asalariados;5721;Cuidadores de niños en guarderías y centros educativos
mar-17;Hombre;Carabanchel;Entre 26 y 35 años;Española;9811;Peones del transporte de mercancías y descargadores;8412;Conductores asalariados de automóviles, taxis y furgonetas;9820;Reponedores
mar-17;Mujer;Chamberí;Entre 46 y 55 años;Española;2824;Profesionales del trabajo y la educación social;3622;Profesionales de apoyo de la Administración Pública de servicios sociales;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes
mar-17;Hombre;Ciudad Lineal;Entre 46 y 55 años;Comunitaria;9512;Peones agrícolas en huertas, invernaderos, viveros y jardines;7121;Albañiles;;
mar-17;Mujer;Vicálvaro;Entre 36 y 45 años;Española;2230;Profesores de enseñanza secundaria (excepto materias específicas de formación profesional);3820;Programadores informáticos;;
mar-17;Hombre;Otro Municipio;Entre 26 y 35 años;Española;5500;Cajeros y taquilleros (excepto bancos);5220;Vendedores en tiendas y almacenes;5220;Vendedores en tiendas y almacenes
mar-17;Mujer;Arganzuela;Menor de 25 años;Extracomunitaria;3613;Asistentes de dirección y administrativos;5220;Vendedores en tiendas y almacenes;5722;Cuidadores de niños en domicilios
mar-17;Mujer;Usera;Entre 26 y 35 años;Extracomunitaria;9820;Reponedores;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5220;Vendedores en tiendas y almacenes
mar-17;Mujer;Usera;Entre 26 y 35 años;Española;;;;;;
mar-17;Hombre;Centro;Entre 36 y 45 años;Española;;;;;;
mar-17;Mujer;Carabanchel;Menor de 25 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;5500;Cajeros y taquilleros (excepto bancos);9820;Reponedores
mar-17;Mujer;Otro Municipio;Entre 46 y 55 años;Española;9811;Peones del transporte de mercancías y descargadores;8333;Operadores de carretillas elevadoras;7899;Oficiales, operarios y artesanos de otros oficios no clasificados bajo otros epígrafes
mar-17;Hombre;Tetuán;Entre 56 y 65 años;Española;9310;Ayudantes de cocina;5220;Vendedores en tiendas y almacenes;9820;Reponedores
mar-17;Mujer;Chamberí;Entre 46 y 55 años;Española;2425;Ingenieros técnicos forestales y del medio natural;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;2437;Ingenieros ambientales
mar-17;Hombre;Villa De Vallecas;Entre 56 y 65 años;Extracomunitaria;7121;Albañiles;9443;Barrenderos y afines;5833;Conserjes de edificios
mar-17;Hombre;Puente De Vallecas;Menor de 25 años;Extracomunitaria;9811;Peones del transporte de mercancías y descargadores;9432;Mozos de equipaje y afines;;
mar-17;Mujer;Tetuán;Entre 36 y 45 años;Extracomunitaria;9100;Empleados domésticos;3534;Agentes y administradores de la propiedad inmobiliaria;9310;Ayudantes de cocina
mar-17;Hombre;Vicálvaro;Entre 46 y 55 años;Extracomunitaria;5833;Conserjes de edificios;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
mar-17;Mujer;Moratalaz;Entre 46 y 55 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio;;
mar-17;Mujer;San Blas;Menor de 25 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;3613;Asistentes de dirección y administrativos;5710;Trabajadores de los cuidados personales a domicilio
mar-17;Mujer;Moncloa-aravaca;Entre 26 y 35 años;Española;3613;Asistentes de dirección y administrativos;4111;Empleados de contabilidad;9310;Ayudantes de cocina
mar-17;Hombre;San Blas;Entre 36 y 45 años;Española;5942;Auxiliares de vigilante de seguridad y similares no habilitados para ir armados;4424;Teleoperadores;5833;Conserjes de edificios
mar-17;Hombre;Carabanchel;Entre 26 y 35 años;Española;5710;Trabajadores de los cuidados personales a domicilio;8412;Conductores asalariados de automóviles, taxis y furgonetas;5629;Trabajadores de los cuidados a las personas en servicios de salud no clasificados bajo otros epígrafes
mar-17;Hombre;Moratalaz;Entre 56 y 65 años;Española;9310;Ayudantes de cocina;5833;Conserjes de edificios;9820;Reponedores
mar-17;Mujer;Otro Municipio;Entre 36 y 45 años;Española;9443;Barrenderos y afines;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;;
mar-17;Hombre;San Blas;Entre 46 y 55 años;Española;5833;Conserjes de edificios;8412;Conductores asalariados de automóviles, taxis y furgonetas;7191;Mantenedores de edificios
mar-17;Hombre;Retiro;Entre 56 y 65 años;Española;5833;Conserjes de edificios;7191;Mantenedores de edificios;3613;Asistentes de dirección y administrativos
mar-17;Hombre;Latina;Entre 26 y 35 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;5120;Camareros asalariados;9310;Ayudantes de cocina
mar-17;Hombre;Otro Municipio;Entre 36 y 45 años;Española;7121;Albañiles;7191;Mantenedores de edificios;6120;Trabajadores cualificados en huertas, invernaderos, viveros y jardines
mar-17;Hombre;Tetuán;Entre 36 y 45 años;Extracomunitaria;5120;Camareros asalariados;5710;Trabajadores de los cuidados personales a domicilio;9820;Reponedores
mar-17;Mujer;Ciudad Lineal;Entre 36 y 45 años;Española;2454;Ingenieros geógrafos y cartógrafos;1223;Directores de investigación y desarrollo;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes
mar-17;Hombre;Tetuán;Entre 36 y 45 años;Extracomunitaria;7240;Soladores, colocadores de parquet y afines;7121;Albañiles;7121;Albañiles
mar-17;Hombre;Arganzuela;Entre 46 y 55 años;Española;7231;Pintores y empapeladores;8412;Conductores asalariados de automóviles, taxis y furgonetas;7191;Mantenedores de edificios
mar-17;Hombre;Latina;Menor de 25 años;Extracomunitaria;5120;Camareros asalariados;5220;Vendedores en tiendas y almacenes;9310;Ayudantes de cocina
mar-17;Mujer;Retiro;Entre 26 y 35 años;Española;2652;Profesionales de relaciones públicas;4111;Empleados de contabilidad;3629;Otros profesionales de apoyo de la Administración Pública para tareas de inspección y control y tareas similares
mar-17;Mujer;Vicálvaro;Entre 46 y 55 años;Española;9310;Ayudantes de cocina;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;9100;Empleados domésticos
mar-17;Mujer;Latina;Entre 46 y 55 años;Española;5420;Operadores de telemarketing;4424;Teleoperadores;;
mar-17;Mujer;Carabanchel;Entre 26 y 35 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;5500;Cajeros y taquilleros (excepto bancos);9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
mar-17;Mujer;Chamberí;Entre 46 y 55 años;Española;5721;Cuidadores de niños en guarderías y centros educativos;;;;
mar-17;Hombre;Villaverde;Entre 26 y 35 años;Española;4422;Recepcionistas de hoteles;4309;Empleados administrativos sin tareas de atención al público no clasificados bajo otros epígrafes;9811;Peones del transporte de mercancías y descargadores
mar-17;Mujer;San Blas;Entre 46 y 55 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;7834;Costureros a mano, bordadores y afines;9820;Reponedores
mar-17;Mujer;Villaverde;Entre 26 y 35 años;Española;2823;Psicólogos;2823;Psicólogos;2824;Profesionales del trabajo y la educación social
mar-17;Mujer;Usera;Entre 26 y 35 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio;9100;Empleados domésticos
mar-17;Hombre;Latina;Menor de 25 años;Española;9820;Reponedores;8333;Operadores de carretillas elevadoras;9811;Peones del transporte de mercancías y descargadores
mar-17;Mujer;Latina;Entre 26 y 35 años;Extracomunitaria;5220;Vendedores en tiendas y almacenes;;;;
mar-17;Mujer;Villa De Vallecas;Entre 36 y 45 años;Española;4412;Recepcionistas (excepto de hoteles);9310;Ayudantes de cocina;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares
mar-17;Mujer;Villa De Vallecas;Entre 36 y 45 años;Extracomunitaria;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5500;Cajeros y taquilleros (excepto bancos);9310;Ayudantes de cocina
mar-17;Mujer;Centro;Entre 36 y 45 años;Española;3715;Animadores comunitarios;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;;
mar-17;Hombre;Vicálvaro;Entre 56 y 65 años;Española;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;;
mar-17;Hombre;Otro Municipio;Entre 36 y 45 años;Española;5812;Especialistas en tratamientos de estética, bienestar y afines;6110;Trabajadores cualificados en actividades agrícolas (excepto en huertas, invernaderos, viveros y jardines);5892;Empleados de pompas fúnebres y embalsamadores
mar-17;Hombre;Latina;Entre 36 y 45 años;Española;4424;Teleoperadores;9820;Reponedores;9310;Ayudantes de cocina
mar-17;Hombre;Fuencarral-el Pardo;Entre 26 y 35 años;Española;2159;Profesionales de la salud no clasificados bajo otros epígrafes;2329;Profesores y profesionales de la enseñanza no clasificados bajo otros epígrafes;2156;Terapeutas ocupacionales
mar-17;Mujer;Hortaleza;Entre 36 y 45 años;Española;4301;Grabadores de datos;4424;Teleoperadores;4412;Recepcionistas (excepto de hoteles)
mar-17;Mujer;Otro Municipio;Entre 56 y 65 años;Extracomunitaria;9100;Empleados domésticos;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5492;Promotores de venta
mar-17;Mujer;Centro;Menor de 25 años;Extracomunitaria;4412;Recepcionistas (excepto de hoteles);4411;Empleados de información al usuario;5220;Vendedores en tiendas y almacenes
mar-17;Mujer;Puente De Vallecas;Entre 46 y 55 años;Española;5833;Conserjes de edificios;5721;Cuidadores de niños en guarderías y centros educativos;4424;Teleoperadores
mar-17;Hombre;Centro;Entre 36 y 45 años;Española;5220;Vendedores en tiendas y almacenes;;;;
mar-17;Mujer;Fuencarral-el Pardo;Entre 56 y 65 años;Española;9210;Personal de limpieza de oficinas, hoteles y otros establecimientos similares;5710;Trabajadores de los cuidados personales a domicilio;;
